is_generator,own,entity,years,hour,offer,limit
True,False,ExtGen_1,1,815,63.66,83.99
True,False,ExtGen_1,1,816,40.49,40.07
True,False,ExtGen_1,1,817,96.62,57.98
True,False,ExtGen_1,1,818,19.37,83.15
True,False,ExtGen_1,1,819,24.4,86.04
True,False,ExtGen_1,1,820,66.58,44.86
True,False,ExtGen_1,1,821,45.45,146.91
True,False,ExtGen_1,1,822,45.08,28.43
True,False,ExtGen_1,1,823,44.84,121.86
True,False,ExtGen_1,1,824,86.54,30.02
True,False,ExtGen_1,1,825,74.48,53.1
True,False,ExtGen_1,1,826,46.91,28.05
True,False,ExtGen_1,1,827,13.71,125.71
True,False,ExtGen_1,1,828,40.36,124.65
True,False,ExtGen_1,1,829,26.08,97.71
True,False,ExtGen_1,1,830,54.44,85.29
True,False,ExtGen_1,1,831,21.6,68.42
True,False,ExtGen_1,1,832,94.79,133.73
True,False,ExtGen_1,1,833,58.76,79.26
True,False,ExtGen_1,1,834,90.75,52.73
True,False,ExtGen_1,1,835,45.78,105.3
True,False,ExtGen_1,1,836,51.98,107.97
True,False,ExtGen_1,1,837,87.81,79.78
True,False,ExtGen_1,1,838,61.24,128.2
True,False,ExtGen_1,1,839,25.83,71.34
True,False,ExtGen_1,1,840,62.98,140.31
True,False,ExtGen_1,1,841,74.96,55.44
True,False,ExtGen_1,1,842,35.67,110.26
True,False,ExtGen_1,1,843,86.97,106.24
True,False,ExtGen_1,1,844,18.53,120.46
True,False,ExtGen_1,1,845,63.09,51.29
True,False,ExtGen_1,1,846,84.13,58.63
True,False,ExtGen_1,1,847,46.13,107.01
True,False,ExtGen_1,1,848,23.84,87.67
True,False,ExtGen_1,1,849,65.49,126.23
True,False,ExtGen_1,1,850,55.52,88.16
True,False,ExtGen_1,1,851,32.06,24.12
True,False,ExtGen_1,1,852,36.65,84.82
True,False,ExtGen_1,1,853,5.64,85.12
True,False,ExtGen_1,1,854,9.87,140.97
True,False,ExtGen_1,1,855,17.81,103.76
True,False,ExtGen_1,1,856,88.06,110.08
True,False,ExtGen_1,1,857,27.52,35.81
True,False,ExtGen_1,1,858,50.33,130.07
True,False,ExtGen_1,1,859,16.44,62.72
True,False,ExtGen_1,1,860,44.44,126.85
True,False,ExtGen_1,1,861,56.09,51.2
True,False,ExtGen_1,1,862,41.69,61.79
True,False,ExtGen_1,1,863,30.78,115.7
True,False,ExtGen_1,1,864,58.82,50.75
True,False,ExtGen_1,1,865,89.97,37.82
True,False,ExtGen_1,1,866,68.01,131.28
True,False,ExtGen_1,1,867,77.4,146.36
True,False,ExtGen_1,1,868,73.58,25.3
True,False,ExtGen_1,1,869,90.9,98.13
True,False,ExtGen_1,1,870,38.67,111.09
True,False,ExtGen_1,1,871,11.8,70.24
True,False,ExtGen_1,1,872,88.77,20.34
True,False,ExtGen_1,1,873,74.31,77.74
True,False,ExtGen_1,1,874,57.24,138.96
True,False,ExtGen_1,1,875,58.95,55.79
True,False,ExtGen_1,1,876,59.33,49.27
True,False,ExtGen_1,1,877,62.43,68.82
True,False,ExtGen_1,1,878,66.21,118.5
True,False,ExtGen_1,1,879,14.34,62.3
True,False,ExtGen_1,1,880,92.46,48.43
True,False,ExtGen_1,1,881,59.66,148.25
True,False,ExtGen_1,1,882,65.1,52.29
True,False,ExtGen_1,1,883,6.64,50.41
True,False,ExtGen_1,1,884,86.82,72.12
True,False,ExtGen_1,1,885,48.71,143.95
True,False,ExtGen_1,1,886,11.66,73.36
True,False,ExtGen_1,1,887,31.25,93.66
True,False,ExtGen_1,1,888,55.33,133.89
True,False,ExtGen_1,1,889,17.02,90.68
True,False,ExtGen_1,1,890,86.57,132.97
True,False,ExtGen_1,1,891,82.74,57.74
True,False,ExtGen_1,1,892,40.04,45.89
True,False,ExtGen_1,1,893,79.67,146.42
True,False,ExtGen_1,1,894,17.98,85.4
True,False,ExtGen_1,1,895,16.11,124.69
True,False,ExtGen_1,1,896,58.99,97.71
True,False,ExtGen_1,1,897,29.14,84.58
True,False,ExtGen_1,1,898,73.9,68.32
True,False,ExtGen_1,1,899,29.07,98.96
True,False,ExtGen_1,1,900,85.59,28.7
True,False,ExtGen_1,1,901,69.57,87.51
True,False,ExtGen_1,1,902,65.68,53.33
True,False,ExtGen_1,1,903,95.47,67.78
True,False,ExtGen_1,1,904,33.37,134.12
True,False,ExtGen_1,1,905,64.85,140.91
True,False,ExtGen_1,1,906,62.99,62.72
True,False,ExtGen_1,1,907,15.71,138.16
True,False,ExtGen_1,1,908,15.65,131.72
True,False,ExtGen_1,1,909,6.84,63.72
True,False,ExtGen_1,1,910,56.19,71.25
True,False,ExtGen_1,1,911,47.08,108.34
True,False,ExtGen_1,1,912,51.02,88.33
True,False,ExtGen_1,1,913,92.11,81.11
True,False,ExtGen_1,1,914,17.34,86.5
True,False,ExtGen_1,1,915,27.01,23.71
True,False,ExtGen_1,1,916,38.44,32.39
True,False,ExtGen_1,1,917,11.86,53.21
True,False,ExtGen_1,1,918,59.63,95.86
True,False,ExtGen_1,1,919,35.24,46.98
True,False,ExtGen_1,1,920,83.72,131.77
True,False,ExtGen_1,1,921,97.3,126.27
True,False,ExtGen_1,1,922,79.44,70.32
True,False,ExtGen_1,1,923,96.84,22.92
True,False,ExtGen_1,1,924,66.45,65.75
True,False,ExtGen_1,1,925,19.75,77.98
True,False,ExtGen_1,1,926,51.16,43.17
True,False,ExtGen_1,1,927,44.48,45.85
True,False,ExtGen_1,1,928,69.77,21.7
True,False,ExtGen_1,1,929,32.37,41.88
True,False,ExtGen_1,1,930,95.67,66.83
True,False,ExtGen_1,1,931,19.89,20.63
True,False,ExtGen_1,1,932,41.47,73.82
True,False,ExtGen_1,1,933,8.44,71.95
True,False,ExtGen_1,1,934,52.81,22.96
True,False,ExtGen_1,1,935,9.33,65.36
True,False,ExtGen_1,1,936,75.69,25.95
True,False,ExtGen_1,1,937,63.47,36.91
True,False,ExtGen_1,1,938,85.61,83.86
True,False,ExtGen_1,1,939,77.88,31.77
True,False,ExtGen_1,1,940,85.62,31.18
True,False,ExtGen_1,1,941,66.26,39.12
True,False,ExtGen_1,1,942,70.46,20.78
True,False,ExtGen_1,1,943,61.11,101.54
True,False,ExtGen_1,1,944,27.69,46.63
True,False,ExtGen_1,1,945,16.07,27.25
True,False,ExtGen_1,1,946,73.28,94.96
True,False,ExtGen_1,1,947,20.27,145.01
True,False,ExtGen_1,1,948,38.26,93.71
True,False,ExtGen_1,1,949,95.86,30.98
True,False,ExtGen_1,1,950,86.22,61.98
True,False,ExtGen_1,1,951,87.82,139.46
True,False,ExtGen_1,1,952,72.92,49.63
True,False,ExtGen_1,1,953,22.68,103.81
True,False,ExtGen_1,1,954,42.29,54.22
True,False,ExtGen_1,1,955,54.51,88.92
True,False,ExtGen_1,1,956,57.77,27.38
True,False,ExtGen_1,1,957,84.75,45.72
True,False,ExtGen_1,1,958,78.62,127.87
True,False,ExtGen_1,1,959,42.37,120.7
True,False,ExtGen_1,1,960,40.95,103.92
True,False,ExtGen_1,1,961,56.6,50.73
True,False,ExtGen_1,1,962,62.47,107.84
True,False,ExtGen_1,1,963,27.61,24.29
True,False,ExtGen_1,1,964,48.02,86.53
True,False,ExtGen_1,1,965,79.33,21.88
True,False,ExtGen_1,1,966,98.0,115.34
True,False,ExtGen_1,1,967,28.02,122.09
True,False,ExtGen_1,1,968,6.98,30.87
True,False,ExtGen_1,1,969,83.76,135.68
True,False,ExtGen_1,1,970,60.54,55.98
True,False,ExtGen_1,1,971,56.46,74.56
True,False,ExtGen_1,1,972,82.93,136.08
True,False,ExtGen_1,1,973,43.66,85.34
True,False,ExtGen_1,1,974,56.78,42.44
True,False,ExtGen_1,1,975,93.05,113.85
True,False,ExtGen_1,1,976,93.22,143.54
True,False,ExtGen_1,1,977,41.19,73.53
True,False,ExtGen_1,1,978,44.72,122.93
True,False,ExtGen_1,1,979,51.72,108.18
True,False,ExtGen_1,1,980,21.78,105.35
True,False,ExtGen_1,1,981,92.9,82.78
True,False,ExtGen_1,1,982,99.42,148.52
True,False,ExtGen_1,1,983,6.56,81.65
True,False,ExtGen_1,1,984,18.82,76.38
True,False,ExtGen_1,1,985,54.5,58.61
True,False,ExtGen_1,1,986,60.94,72.38
True,False,ExtGen_1,1,987,33.24,97.97
True,False,ExtGen_1,1,988,85.55,33.57
True,False,ExtGen_1,1,989,47.06,79.2
True,False,ExtGen_1,1,990,13.73,125.14
True,False,ExtGen_1,1,991,31.21,138.72
True,False,ExtGen_1,1,992,48.41,125.56
True,False,ExtGen_1,1,993,51.69,20.52
True,False,ExtGen_1,1,994,88.52,110.61
True,False,ExtGen_1,1,995,42.39,62.95
True,False,ExtGen_1,1,996,59.73,94.96
True,False,ExtGen_1,1,997,35.42,125.25
True,False,ExtGen_1,1,998,77.69,95.56
True,False,ExtGen_1,1,999,72.63,75.5
True,False,ExtGen_1,1,1000,73.92,124.36
True,False,ExtGen_1,1,1001,71.62,145.42
True,False,ExtGen_1,1,1002,32.92,133.92
True,False,ExtGen_1,1,1003,91.69,115.66
True,False,ExtGen_1,1,1004,86.52,106.68
True,False,ExtGen_1,1,1005,6.52,97.43
True,False,ExtGen_1,1,1006,65.66,93.45
True,False,ExtGen_1,1,1007,47.64,26.84
True,False,ExtGen_1,1,1008,90.65,44.14
True,False,ExtGen_1,1,1009,58.4,129.53
True,False,ExtGen_1,1,1010,92.42,64.16
True,False,ExtGen_1,1,1011,41.45,145.69
True,False,ExtGen_1,1,1012,92.21,100.87
True,False,ExtGen_1,1,1013,40.88,90.79
True,False,ExtGen_1,1,1014,36.56,95.37
True,False,ExtGen_1,1,1015,74.29,47.77
True,False,ExtGen_1,1,1016,26.65,71.02
True,False,ExtGen_1,1,1017,13.4,36.84
True,False,ExtGen_1,1,1018,83.13,34.56
True,False,ExtGen_1,1,1019,32.12,147.08
True,False,ExtGen_1,1,1020,58.92,106.64
True,False,ExtGen_1,1,1021,66.74,77.45
True,False,ExtGen_1,1,1022,35.73,119.21
True,False,ExtGen_1,1,1023,38.74,52.44
True,False,ExtGen_1,1,1024,40.79,20.16
True,False,ExtGen_1,1,1025,53.46,140.94
True,False,ExtGen_1,1,1026,72.59,25.08
True,False,ExtGen_1,1,1027,22.82,118.74
True,False,ExtGen_1,1,1028,96.74,31.93
True,False,ExtGen_1,1,1029,57.85,123.85
True,False,ExtGen_1,1,1030,42.98,141.06
True,False,ExtGen_1,1,1031,23.38,54.09
True,False,ExtGen_1,1,1032,35.75,95.14
True,False,ExtGen_1,1,1033,69.86,76.71
True,False,ExtGen_1,1,1034,51.84,132.03
True,False,ExtGen_1,1,1035,80.39,107.04
True,False,ExtGen_1,1,1036,99.95,44.91
True,False,ExtGen_1,1,1037,79.26,50.99
True,False,ExtGen_1,1,1038,60.79,60.45
True,False,ExtGen_1,1,1039,70.93,113.21
True,False,ExtGen_1,1,1040,30.19,80.4
True,False,ExtGen_1,1,1041,68.03,123.65
True,False,ExtGen_1,1,1042,9.41,55.44
True,False,ExtGen_1,1,1043,15.14,116.7
True,False,ExtGen_1,1,1044,71.99,82.78
True,False,ExtGen_1,1,1045,94.72,41.21
True,False,ExtGen_1,1,1046,72.09,30.78
True,False,ExtGen_1,1,1047,74.62,75.39
True,False,ExtGen_1,1,1048,15.07,54.47
True,False,ExtGen_1,1,1049,93.87,94.07
True,False,ExtGen_1,1,1050,32.28,52.09
True,False,ExtGen_1,1,1051,78.51,61.55
True,False,ExtGen_1,1,1052,78.02,120.77
True,False,ExtGen_1,1,1053,43.98,108.82
True,False,ExtGen_1,1,1054,88.39,136.87
True,False,ExtGen_1,1,1055,51.63,146.08
True,False,ExtGen_1,1,1056,49.7,45.39
True,False,ExtGen_1,1,1057,60.54,53.39
True,False,ExtGen_1,1,1058,64.27,144.23
True,False,ExtGen_1,1,1059,14.08,23.75
True,False,ExtGen_1,1,1060,54.67,58.38
True,False,ExtGen_1,1,1061,80.4,121.95
True,False,ExtGen_1,1,1062,30.11,145.28
True,False,ExtGen_1,1,1063,59.89,72.37
True,False,ExtGen_1,1,1064,46.16,86.15
True,False,ExtGen_1,1,1065,59.13,99.16
True,False,ExtGen_1,1,1066,30.28,44.33
True,False,ExtGen_1,1,1067,38.42,115.1
True,False,ExtGen_1,1,1068,15.07,65.0
True,False,ExtGen_1,1,1069,58.67,75.49
True,False,ExtGen_1,1,1070,51.92,36.79
True,False,ExtGen_1,1,1071,84.18,126.51
True,False,ExtGen_1,1,1072,16.31,26.03
True,False,ExtGen_1,1,1073,59.77,83.69
True,False,ExtGen_1,1,1074,63.62,141.34
True,False,ExtGen_1,1,1075,95.23,25.43
True,False,ExtGen_1,1,1076,29.27,47.27
True,False,ExtGen_1,1,1077,13.67,34.98
True,False,ExtGen_1,1,1078,68.81,64.05
True,False,ExtGen_1,1,1079,69.65,22.98
True,False,ExtGen_1,1,1080,42.99,128.1
True,False,ExtGen_1,1,1081,21.86,70.37
True,False,ExtGen_1,1,1082,11.83,25.31
True,False,ExtGen_1,1,1083,49.32,81.16
True,False,ExtGen_1,1,1084,22.36,49.99
True,False,ExtGen_1,1,1085,99.65,89.89
True,False,ExtGen_1,1,1086,60.31,35.38
True,False,ExtGen_1,1,1087,45.77,52.85
True,False,ExtGen_1,1,1088,92.49,131.26
True,False,ExtGen_1,1,1089,7.35,115.13
True,False,ExtGen_1,1,1090,60.18,101.42
True,False,ExtGen_1,1,1091,65.0,51.76
True,False,ExtGen_1,1,1092,44.02,57.56
True,False,ExtGen_1,1,1093,94.67,80.56
True,False,ExtGen_1,1,1094,11.28,88.76
True,False,ExtGen_1,1,1095,21.4,105.92
True,False,ExtGen_1,1,1096,19.38,50.54
True,False,ExtGen_1,1,1097,6.16,98.95
True,False,ExtGen_1,1,1098,74.54,35.27
True,False,ExtGen_1,1,1099,20.99,56.0
True,False,ExtGen_1,1,1100,9.66,35.03
True,False,ExtGen_1,1,1101,44.56,41.07
True,False,ExtGen_1,1,1102,86.59,117.64
True,False,ExtGen_1,1,1103,55.57,72.14
True,False,ExtGen_1,1,1104,33.71,99.98
True,False,ExtGen_1,1,1105,74.42,32.03
True,False,ExtGen_1,1,1106,40.6,88.09
True,False,ExtGen_1,1,1107,37.81,72.98
True,False,ExtGen_1,1,1108,44.86,56.63
True,False,ExtGen_1,1,1109,7.88,101.5
True,False,ExtGen_1,1,1110,64.63,49.41
True,False,ExtGen_1,1,1111,15.38,146.01
True,False,ExtGen_1,1,1112,74.93,94.37
True,False,ExtGen_1,1,1113,41.01,121.17
True,False,ExtGen_1,1,1114,77.97,70.23
True,False,ExtGen_1,1,1115,51.9,63.96
True,False,ExtGen_1,1,1116,36.98,66.04
True,False,ExtGen_1,1,1117,88.97,58.01
True,False,ExtGen_1,1,1118,78.39,41.53
True,False,ExtGen_1,1,1119,92.68,78.29
True,False,ExtGen_1,1,1120,54.39,131.21
True,False,ExtGen_1,1,1121,85.24,78.56
True,False,ExtGen_1,1,1122,9.25,34.41
True,False,ExtGen_1,1,1123,55.34,109.71
True,False,ExtGen_1,1,1124,36.17,104.09
True,False,ExtGen_1,1,1125,40.1,114.23
True,False,ExtGen_1,1,1126,49.85,136.95
True,False,ExtGen_1,1,1127,86.58,83.0
True,False,ExtGen_1,1,1128,87.82,119.2
True,False,ExtGen_1,1,1129,52.1,90.21
True,False,ExtGen_1,1,1130,87.7,51.26
True,False,ExtGen_1,1,1131,61.9,134.17
True,False,ExtGen_1,1,1132,17.12,141.76
True,False,ExtGen_1,1,1133,60.29,53.76
True,False,ExtGen_1,1,1134,13.59,65.73
True,False,ExtGen_1,1,1135,28.81,64.34
True,False,ExtGen_1,1,1136,22.31,61.21
True,False,ExtGen_1,1,1137,27.64,140.83
True,False,ExtGen_1,1,1138,26.07,44.0
True,False,ExtGen_1,1,1139,19.64,52.29
True,False,ExtGen_1,1,1140,72.26,39.21
True,False,ExtGen_1,1,1141,50.61,142.42
True,False,ExtGen_1,1,1142,48.19,49.69
True,False,ExtGen_1,1,1143,81.63,42.78
True,False,ExtGen_1,1,1144,92.81,45.4
True,False,ExtGen_1,1,1145,84.96,103.93
True,False,ExtGen_1,1,1146,76.65,97.15
True,False,ExtGen_1,1,1147,95.94,28.61
True,False,ExtGen_1,1,1148,53.92,128.54
True,False,ExtGen_1,1,1149,69.43,147.44
True,False,ExtGen_1,1,1150,97.06,56.15
True,False,ExtGen_1,1,1151,36.78,57.97
True,False,ExtGen_1,1,1152,94.11,51.32
True,False,ExtGen_1,1,1153,91.31,125.12
True,False,ExtGen_1,1,1154,9.12,143.35
True,False,ExtGen_1,1,1155,28.61,56.13
True,False,ExtGen_1,1,1156,20.02,104.07
True,False,ExtGen_1,1,1157,90.26,100.6
True,False,ExtGen_1,1,1158,41.5,21.18
True,False,ExtGen_1,1,1159,89.67,127.06
True,False,ExtGen_1,1,1160,74.0,83.74
True,False,ExtGen_1,1,1161,80.22,77.94
True,False,ExtGen_1,1,1162,67.13,68.23
True,False,ExtGen_1,1,1163,20.87,50.15
True,False,ExtGen_1,1,1164,40.26,139.48
True,False,ExtGen_1,1,1165,39.42,67.08
True,False,ExtGen_1,1,1166,52.66,38.87
True,False,ExtGen_1,1,1167,7.83,127.56
True,False,ExtGen_1,1,1168,65.34,22.54
True,False,ExtGen_1,1,1169,78.56,29.2
True,False,ExtGen_1,1,1170,18.4,49.55
True,False,ExtGen_1,1,1171,89.99,38.76
True,False,ExtGen_1,1,1172,48.75,81.8
True,False,ExtGen_1,1,1173,11.76,56.4
True,False,ExtGen_1,1,1174,41.6,127.4
True,False,ExtGen_1,1,1175,94.11,50.72
True,False,ExtGen_1,1,1176,82.57,53.18
True,False,ExtGen_1,1,1177,10.1,122.24
True,False,ExtGen_1,1,1178,68.16,140.71
True,False,ExtGen_1,1,1179,96.34,64.88
True,False,ExtGen_1,1,1180,7.49,134.3
True,False,ExtGen_1,1,1181,37.32,96.09
True,False,ExtGen_1,1,1182,15.69,130.64
True,False,ExtGen_1,1,1183,64.09,52.73
True,False,ExtGen_1,1,1184,6.75,23.07
True,False,ExtGen_1,1,1185,54.73,50.13
True,False,ExtGen_1,1,1186,73.95,34.35
True,False,ExtGen_1,1,1187,55.98,41.74
True,False,ExtGen_1,1,1188,51.16,22.48
True,False,ExtGen_1,1,1189,54.39,46.45
True,False,ExtGen_1,1,1190,95.87,46.07
True,False,ExtGen_1,1,1191,19.61,111.46
True,False,ExtGen_1,1,1192,41.96,27.36
True,False,ExtGen_1,1,1193,25.9,111.16
True,False,ExtGen_1,1,1194,37.51,53.57
True,False,ExtGen_1,1,1195,96.81,92.6
True,False,ExtGen_1,1,1196,58.71,27.27
True,False,ExtGen_1,1,1197,96.71,96.54
True,False,ExtGen_1,1,1198,42.83,130.25
True,False,ExtGen_1,1,1199,87.48,71.3
True,False,ExtGen_1,1,1200,34.93,116.45
True,False,ExtGen_1,1,1201,74.64,72.23
True,False,ExtGen_1,1,1202,40.73,107.73
True,False,ExtGen_1,1,1203,68.5,60.02
True,False,ExtGen_1,1,1204,17.81,85.54
True,False,ExtGen_1,1,1205,7.11,115.69
True,False,ExtGen_1,1,1206,60.64,110.01
True,False,ExtGen_1,1,1207,52.4,80.88
True,False,ExtGen_1,1,1208,46.76,58.57
True,False,ExtGen_1,1,1209,47.4,42.13
True,False,ExtGen_1,1,1210,6.43,82.31
True,False,ExtGen_1,1,1211,69.65,139.18
True,False,ExtGen_1,1,1212,67.61,88.35
True,False,ExtGen_1,1,1213,74.89,83.86
True,False,ExtGen_1,1,1214,98.87,107.35
True,False,ExtGen_1,1,1215,10.84,128.43
True,False,ExtGen_1,1,1216,9.84,39.32
True,False,ExtGen_1,1,1217,21.9,92.79
True,False,ExtGen_1,1,1218,34.83,137.0
True,False,ExtGen_1,1,1219,85.79,136.28
True,False,ExtGen_1,1,1220,41.17,120.99
True,False,ExtGen_1,1,1221,95.32,115.62
True,False,ExtGen_1,1,1222,38.65,65.71
True,False,ExtGen_1,1,1223,52.61,89.43
True,False,ExtGen_1,1,1224,22.21,149.05
True,False,ExtGen_1,1,1225,37.49,146.96
True,False,ExtGen_1,1,1226,37.28,100.83
True,False,ExtGen_1,1,1227,35.1,91.66
True,False,ExtGen_1,1,1228,91.55,56.57
True,False,ExtGen_1,1,1229,5.83,29.89
True,False,ExtGen_1,1,1230,86.51,76.67
True,False,ExtGen_1,1,1231,99.59,127.81
True,False,ExtGen_1,1,1232,82.5,105.98
True,False,ExtGen_1,1,1233,67.17,38.79
True,False,ExtGen_1,1,1234,90.39,26.61
True,False,ExtGen_1,1,1235,15.31,122.8
True,False,ExtGen_1,1,1236,54.22,126.68
True,False,ExtGen_1,1,1237,50.05,142.4
True,False,ExtGen_1,1,1238,23.89,111.59
True,False,ExtGen_1,1,1239,21.25,92.64
True,False,ExtGen_1,1,1240,10.79,136.5
True,False,ExtGen_1,1,1241,63.08,73.81
True,False,ExtGen_1,1,1242,55.94,64.18
True,False,ExtGen_1,1,1243,32.56,120.72
True,False,ExtGen_1,1,1244,29.74,127.09
True,False,ExtGen_1,1,1245,70.98,25.25
True,False,ExtGen_1,1,1246,44.07,140.14
True,False,ExtGen_1,1,1247,93.34,130.33
True,False,ExtGen_1,1,1248,77.3,106.19
True,False,ExtGen_1,1,1249,54.22,74.11
True,False,ExtGen_1,1,1250,80.63,29.33
True,False,ExtGen_1,1,1251,49.54,44.67
True,False,ExtGen_1,1,1252,34.99,26.13
True,False,ExtGen_1,1,1253,38.19,135.49
True,False,ExtGen_1,1,1254,9.37,115.3
True,False,ExtGen_1,1,1255,39.04,89.91
True,False,ExtGen_1,1,1256,11.95,23.34
True,False,ExtGen_1,1,1257,60.06,139.58
True,False,ExtGen_1,1,1258,75.22,24.55
True,False,ExtGen_1,1,1259,46.06,109.21
True,False,ExtGen_1,1,1260,15.34,85.56
True,False,ExtGen_1,1,1261,81.91,35.37
True,False,ExtGen_1,1,1262,39.1,137.01
True,False,ExtGen_1,1,1263,66.46,120.91
True,False,ExtGen_1,1,1264,49.62,59.13
True,False,ExtGen_1,1,1265,73.24,93.76
True,False,ExtGen_1,1,1266,10.73,59.72
True,False,ExtGen_1,1,1267,67.99,122.43
True,False,ExtGen_1,1,1268,12.8,86.9
True,False,ExtGen_1,1,1269,56.55,131.25
True,False,ExtGen_1,1,1270,25.56,39.79
True,False,ExtGen_1,1,1271,42.27,136.05
True,False,ExtGen_1,1,1272,77.09,70.1
True,False,ExtGen_1,1,1273,50.34,82.36
True,False,ExtGen_1,1,1274,93.35,52.56
True,False,ExtGen_1,1,1275,48.13,43.94
True,False,ExtGen_1,1,1276,5.9,95.54
True,False,ExtGen_1,1,1277,80.71,61.65
True,False,ExtGen_1,1,1278,92.61,24.11
True,False,ExtGen_1,1,1279,35.36,130.06
True,False,ExtGen_1,1,1280,78.92,106.05
True,False,ExtGen_1,1,1281,57.17,146.22
True,False,ExtGen_1,1,1282,79.25,52.79
True,False,ExtGen_1,1,1283,97.22,81.16
True,False,ExtGen_1,1,1284,96.36,39.85
True,False,ExtGen_1,1,1285,76.56,66.45
True,False,ExtGen_1,1,1286,57.19,124.8
True,False,ExtGen_1,1,1287,83.35,51.58
True,False,ExtGen_1,1,1288,66.29,107.74
True,False,ExtGen_1,1,1289,38.27,64.95
True,False,ExtGen_1,1,1290,22.59,142.99
True,False,ExtGen_1,1,1291,8.62,130.01
True,False,ExtGen_1,1,1292,6.53,23.86
True,False,ExtGen_1,1,1293,48.09,144.55
True,False,ExtGen_1,1,1294,76.23,105.31
True,False,ExtGen_1,1,1295,18.75,23.51
True,False,ExtGen_1,1,1296,45.5,74.32
True,False,ExtGen_1,1,1297,94.65,87.33
True,False,ExtGen_1,1,1298,63.24,96.12
True,False,ExtGen_1,1,1299,34.78,41.28
True,False,ExtGen_1,1,1300,91.19,67.51
True,False,ExtGen_1,1,1301,33.58,107.53
True,False,ExtGen_1,1,1302,20.49,105.05
True,False,ExtGen_1,1,1303,74.62,133.11
True,False,ExtGen_1,1,1304,34.82,26.06
True,False,ExtGen_1,1,1305,48.32,59.14
True,False,ExtGen_1,1,1306,6.47,113.52
True,False,ExtGen_1,1,1307,24.21,61.56
True,False,ExtGen_1,1,1308,58.75,99.4
True,False,ExtGen_1,1,1309,23.7,62.76
True,False,ExtGen_1,1,1310,44.48,61.37
True,False,ExtGen_1,1,1311,82.89,121.22
True,False,ExtGen_1,1,1312,21.92,85.07
True,False,ExtGen_1,1,1313,8.3,62.92
True,False,ExtGen_1,1,1314,47.92,112.64
True,False,ExtGen_1,1,1315,30.62,68.21
True,False,ExtGen_1,1,1316,16.12,80.77
True,False,ExtGen_1,1,1317,90.66,22.0
True,False,ExtGen_1,1,1318,51.66,114.35
True,False,ExtGen_1,1,1319,90.5,22.02
True,False,ExtGen_1,1,1320,71.55,96.71
True,False,ExtGen_1,1,1321,55.93,113.96
True,False,ExtGen_1,1,1322,6.55,91.77
True,False,ExtGen_1,1,1323,90.67,109.71
True,False,ExtGen_1,1,1324,59.38,136.66
True,False,ExtGen_1,1,1325,53.08,125.22
True,False,ExtGen_1,1,1326,65.62,70.52
True,False,ExtGen_1,1,1327,41.77,24.28
True,False,ExtGen_1,1,1328,16.62,105.63
True,False,ExtGen_1,1,1329,38.68,140.76
True,False,ExtGen_1,1,1330,73.5,147.47
True,False,ExtGen_1,1,1331,35.01,50.16
True,False,ExtGen_1,1,1332,96.42,111.33
True,False,ExtGen_1,1,1333,26.06,114.9
True,False,ExtGen_1,1,1334,87.57,138.89
True,False,ExtGen_1,1,1335,93.41,83.95
True,False,ExtGen_1,1,1336,7.92,52.5
True,False,ExtGen_1,1,1337,79.7,133.72
True,False,ExtGen_1,1,1338,42.98,130.26
True,False,ExtGen_1,1,1339,98.95,91.51
True,False,ExtGen_1,1,1340,12.04,35.77
True,False,ExtGen_1,1,1341,89.4,37.76
True,False,ExtGen_1,1,1342,50.08,139.95
True,False,ExtGen_1,1,1343,60.57,45.51
True,False,ExtGen_1,1,1344,36.89,128.62
True,False,ExtGen_1,1,1345,48.16,125.03
True,False,ExtGen_1,1,1346,29.82,124.07
True,False,ExtGen_1,1,1347,27.03,82.27
True,False,ExtGen_1,1,1348,48.16,134.87
True,False,ExtGen_1,1,1349,73.92,66.19
True,False,ExtGen_1,1,1350,86.65,135.91
True,False,ExtGen_1,1,1351,20.64,41.45
True,False,ExtGen_1,1,1352,12.42,50.58
True,False,ExtGen_1,1,1353,33.86,91.57
True,False,ExtGen_1,1,1354,9.52,125.51
True,False,ExtGen_1,1,1355,58.94,50.14
True,False,ExtGen_1,1,1356,59.91,29.78
True,False,ExtGen_1,1,1357,45.43,132.55
True,False,ExtGen_1,1,1358,20.86,149.33
True,False,ExtGen_1,1,1359,84.96,86.32
True,False,ExtGen_1,1,1360,47.13,111.42
True,False,ExtGen_1,1,1361,48.36,138.58
True,False,ExtGen_1,1,1362,9.89,65.23
True,False,ExtGen_1,1,1363,49.46,40.03
True,False,ExtGen_1,1,1364,86.1,105.54
True,False,ExtGen_1,1,1365,13.02,32.73
True,False,ExtGen_1,1,1366,86.98,139.27
True,False,ExtGen_1,1,1367,51.85,29.61
True,False,ExtGen_1,1,1368,46.99,148.47
True,False,ExtGen_1,1,1369,31.79,134.23
True,False,ExtGen_1,1,1370,88.52,140.72
True,False,ExtGen_1,1,1371,32.86,47.04
True,False,ExtGen_1,1,1372,58.0,33.92
True,False,ExtGen_1,1,1373,29.07,88.88
True,False,ExtGen_1,1,1374,34.48,62.95
True,False,ExtGen_1,1,1375,66.15,62.18
True,False,ExtGen_1,1,1376,10.28,112.72
True,False,ExtGen_1,1,1377,22.55,59.83
True,False,ExtGen_1,1,1378,9.68,70.09
True,False,ExtGen_1,1,1379,7.7,66.91
True,False,ExtGen_1,1,1380,19.06,106.81
